,,Detection Rate (Global Expression Specificity),,,,,,,,,,,,Detection Rate (Global Expression Specificity),,,,,,,
GeneID,Cluster,Recount2 TPM 0.1,Recount2 TPM 1.0,Recount2 RPKM 0.3,Recount2 RPKM 1.0,Dee2 TPM 0.1,Dee2 TPM 1.0,Dee2 RPKM 0.3,Dee2 RPKM 1.0,,,,,Recount2,,,,Dee2,,,
10552,Cluster:13,0.99114467,0.981837794,0.994079723,0.987783157,0.998836447,0.99762373,0.998328417,0.994362504,,,,,,,,,,,,
10575,Cluster:13,0.993001029,0.98186288,0.99563505,0.988636079,0.999213373,0.998148148,0.998803671,0.997558178,,,,,,,,,,,,
10576,Cluster:13,0.993452575,0.983167348,0.996212026,0.988912024,0.999786955,0.999606686,0.999705015,0.999557522,,,,,,,,,,,,
10598,Cluster:13,0.989338484,0.979906179,0.990969069,0.984973534,0.999246149,0.998590626,0.998770895,0.998410357,,,,,,,,,,,,
10627,Cluster:13,0.9930512,0.983669067,0.99576048,0.990793468,0.999459194,0.998541462,0.998672566,0.998344805,,,,,,,,,,,,
10632,Cluster:13,0.991671475,0.983267692,0.994380754,0.98991546,0.999934448,0.99991806,0.999934448,0.999885284,,,,,,,,,,,,
10694,Cluster:13,0.992323709,0.982640544,0.995208589,0.988560821,0.999852507,0.999606686,0.999688627,0.999541134,,,,,,,,,,,,
10921,Cluster:13,0.99016632,0.9825402,0.99330206,0.987507212,0.999524746,0.998951164,0.999196985,0.998869223,,,,,,,,,,,,
10935,Cluster:13,0.993778692,0.981561849,0.99576048,0.989614429,0.999803343,0.999442806,0.999623074,0.999262537,,,,,,,,,,,,
10952,Cluster:13,0.987632642,0.980407897,0.990266663,0.984848105,0.999836119,0.999705015,0.999770567,0.999672239,,,,,,,,,,,,
10959,Cluster:13,0.991696561,0.983292778,0.994932644,0.988886938,0.999754179,0.999508358,0.99957391,0.99949197,,,,,,,,,,,,
10961,Cluster:13,0.987055666,0.979856007,0.989514086,0.983267692,0.999508358,0.999000328,0.999229761,0.998951164,,,,,,,,,,,,
10971,Cluster:13,0.992975943,0.982765973,0.99563505,0.990091062,0.999901672,0.999655851,0.999672239,0.999590298,,,,,,,,,,,,
10992,Cluster:13,0.991169756,0.982841231,0.99453127,0.989012367,0.999606686,0.999131432,0.999377253,0.99906588,,,,,,,,,,,,
11140,Cluster:13,0.987206181,0.978074907,0.989865289,0.981887966,0.999311701,0.998525074,0.998672566,0.998115372,,,,,,,,,,,,
11331,Cluster:13,0.995835737,0.985425081,0.996337456,0.992474224,0.999360865,0.99863979,0.998885611,0.9982137,,,,,,,,,,,,
11335,Cluster:13,0.992373881,0.98186288,0.995685222,0.988159446,0.999901672,0.999705015,0.999786955,0.999623074,,,,,,,,,,,,
11337,Cluster:13,0.991295186,0.98334295,0.994506184,0.989213055,0.970862012,0.706260243,0.799819731,0.529973779,,,,,,,,,,,,
11345,Cluster:13,0.988059102,0.980407897,0.990617866,0.985199308,0.999655851,0.999229761,0.999393641,0.999082268,,,,,,,,,,,,
22818,Cluster:13,0.988912024,0.980583498,0.991520959,0.984898277,0.999360865,0.998721731,0.998885611,0.998623402,,,,,,,,,,,,
22948,Cluster:13,0.993452575,0.985650854,0.996588315,0.991119585,0.999737791,0.999164208,0.999475582,0.998803671,,,,,,,,,,,,
23204,Cluster:13,0.992725083,0.982715802,0.995936081,0.989313398,0.999328089,0.99863979,0.998967552,0.998541462,,,,,,,,,,,,
23478,Cluster:13,0.990492437,0.981662193,0.993954293,0.986202744,0.99957391,0.999082268,0.999295313,0.998901999,,,,,,,,,,,,
25912,Cluster:13,0.990642952,0.981887966,0.993954293,0.987682814,0.999344477,0.998721731,0.998852835,0.998656178,,,,,,,,,,,,
27069,Cluster:13,0.990818554,0.98309209,0.993628177,0.988084188,0.999770567,0.999557522,0.999606686,0.999426418,,,,,,,,,,,,
27243,Cluster:13,0.986704463,0.978802398,0.989438828,0.983468379,0.999033104,0.998328417,0.998492298,0.998115372,,,,,,,,,,,,
27316,Cluster:13,0.999473196,0.995409277,0.999473196,0.998118556,0.999737791,0.999393641,0.999590298,0.999229761,,,,,,,,,,,,
29101,Cluster:13,0.992674912,0.982490028,0.995158418,0.989062539,0.999672239,0.999311701,0.999459194,0.99914782,,,,,,,,,,,,
50854,Cluster:13,0.995534706,0.993703434,0.995208589,0.993026114,0.998934775,0.998377581,0.99847591,0.99813176,,,,,,,,,,,,
51142,Cluster:13,0.985976971,0.973709957,0.985475253,0.977723704,0.99287119,0.987954769,0.988921665,0.986102917,,,,,,,,,,,,
51149,Cluster:13,0.993527833,0.982791059,0.994882472,0.989087625,0.99108489,0.986561783,0.987938381,0.985217961,,,,,,,,,,,,
51234,Cluster:13,0.991219928,0.981687279,0.994556356,0.988008931,0.999328089,0.998590626,0.998787283,0.998410357,,,,,,,,,,,,
51247,Cluster:13,0.990065976,0.982013396,0.993276974,0.987682814,0.999393641,0.999131432,0.999213373,0.999000328,,,,,,,,,,,,
51258,Cluster:13,0.992398966,0.981386248,0.99453127,0.989213055,0.999737791,0.999541134,0.999590298,0.999475582,,,,,,,,,,,,
51335,Cluster:13,0.989890375,0.980006522,0.992323709,0.985249479,0.995919371,0.991986234,0.993870862,0.990380203,,,,,,,,,,,,
51372,Cluster:13,0.987908587,0.980106866,0.99114467,0.984898277,0.99914782,0.998115372,0.998590626,0.997181252,,,,,,,,,,,,
51374,Cluster:13,0.988886938,0.979128515,0.991972506,0.984471816,0.999246149,0.998770895,0.998836447,0.998705343,,,,,,,,,,,,
51386,Cluster:13,0.992975943,0.98389484,0.996011339,0.990367007,0.998623402,0.99626352,0.997394297,0.995722714,,,,,,,,,,,,
51398,Cluster:13,0.99114467,0.983368036,0.994154981,0.989263227,0.999590298,0.998951164,0.999033104,0.998508686,,,,,,,,,,,,
51433,Cluster:13,0.991922334,0.982715802,0.995032988,0.988535735,0.999672239,0.999262537,0.999410029,0.999213373,,,,,,,,,,,,
51504,Cluster:13,0.991169756,0.982891403,0.99453127,0.988761508,0.999786955,0.99957391,0.999606686,0.99949197,,,,,,,,,,,,
51506,Cluster:13,0.988912024,0.979780749,0.99182199,0.985701026,0.999705015,0.999328089,0.999459194,0.999213373,,,,,,,,,,,,
51596,Cluster:13,0.988234704,0.980533327,0.990442265,0.98499862,0.999262537,0.998607014,0.998869223,0.998312029,,,,,,,,,,,,
51614,Cluster:13,0.992223365,0.983543637,0.995283847,0.989213055,0.99957391,0.999164208,0.999262537,0.999098656,,,,,,,,,,,,
51639,Cluster:13,0.989062539,0.98020721,0.991847076,0.98580137,0.999852507,0.999590298,0.999705015,0.999508358,,,,,,,,,,,,
51669,Cluster:13,0.991445702,0.980934701,0.993001029,0.986629205,0.999131432,0.998508686,0.998623402,0.998328417,,,,,,,,,,,,
54539,Cluster:13,0.991546045,0.981612021,0.993778692,0.98893711,0.99949197,0.998901999,0.999016716,0.998836447,,,,,,,,,,,,
54543,Cluster:13,0.993803778,0.983593809,0.995735394,0.991771818,0.999934448,0.999819731,0.999885284,0.999737791,,,,,,,,,,,,
54882,Cluster:13,0.992248451,0.981913052,0.994305496,0.988084188,0.986102917,0.897672894,0.95245821,0.67122255,,,,,,,,,,,,
55004,Cluster:13,0.989463914,0.981185561,0.992298623,0.98622783,0.999508358,0.998918387,0.999049492,0.998869223,,,,,,,,,,,,
55505,Cluster:13,0.988836766,0.979479718,0.991019241,0.985751198,0.999803343,0.999672239,0.999721403,0.999639462,,,,,,,,,,,,
55651,Cluster:13,0.986729549,0.979053257,0.989714773,0.981561849,0.999164208,0.997394297,0.998541462,0.996329072,,,,,,,,,,,,
55845,Cluster:13,0.988209618,0.981235732,0.990943983,0.986002057,0.999737791,0.99957391,0.999623074,0.999508358,,,,,,,,,,,,
55967,Cluster:13,0.989112711,0.980558413,0.991771818,0.987105837,0.999639462,0.999328089,0.99949197,0.99914782,,,,,,,,,,,,
79081,Cluster:13,0.989714773,0.980533327,0.99207285,0.986027143,0.981825631,0.964650934,0.973959358,0.934693543,,,,,,,,,,,,
79086,Cluster:13,0.989614429,0.979931265,0.992148107,0.985851542,0.998901999,0.998230088,0.998410357,0.997902327,,,,,,,,,,,,
79101,Cluster:13,0.998871134,0.995559792,0.998193814,0.995936081,0.998836447,0.997967879,0.998312029,0.997476237,,,,,,,,,,,,
81669,Cluster:13,0.986729549,0.974161503,0.987507212,0.977798961,0.997607342,0.994936087,0.995935759,0.994067519,,,,,,,,,,,,
81688,Cluster:13,0.995660136,0.984722675,0.998193814,0.993628177,0.999803343,0.999590298,0.999655851,0.99949197,,,,,,,,,,,,
83443,Cluster:13,0.987657728,0.979279031,0.990065976,0.984471816,0.99957391,0.998852835,0.99906588,0.998492298,,,,,,,,,,,,
83658,Cluster:13,0.989865289,0.981110303,0.992148107,0.986553947,0.999377253,0.999164208,0.999246149,0.999115044,,,,,,,,,,,,
84661,Cluster:13,0.991972506,0.98266563,0.995032988,0.989564258,0.99914782,0.998312029,0.998754507,0.997935103,,,,,,,,,,,,
93621,Cluster:13,0.992248451,0.98211374,0.994832301,0.989288312,0.999360865,0.998885611,0.999033104,0.998770895,,,,,,,,,,,,
140465,Cluster:13,0.992173193,0.983041919,0.995058074,0.989539172,0.998246477,0.996312684,0.997132088,0.994329728,,,,,,,,,,,,
140823,Cluster:13,0.988661164,0.98008178,0.989965632,0.985650854,0.999655851,0.999393641,0.999524746,0.999049492,,,,,,,,,,,,
200185,Cluster:13,0.991646389,0.982389685,0.993828864,0.98881168,0.994083907,0.980875123,0.988216978,0.967420518,,,,,,,,,,,,
261726,Cluster:13,0.98690515,0.976795525,0.989589344,0.981687279,0.999164208,0.998361193,0.99855785,0.998033432,,,,,,,,,,,,
389541,Cluster:13,0.988861852,0.980508241,0.991320272,0.985751198,0.999754179,0.99949197,0.999655851,0.999311701,,,,,,,,,,,,
400960,Cluster:13,0.994481098,0.9843213,0.998043298,0.991922334,0.994673877,0.991265159,0.992510652,0.987135365,,,,,,,,,,,,
401505,Cluster:13,0.98991546,0.977899305,0.99207285,0.983418207,0.99473943,0.98056375,0.989282203,0.941576532,,,,,,,,,,,,
440400,Cluster:13,0.990266663,0.98211374,0.992975943,0.98758247,0.990429367,0.966076696,0.980596526,0.869452638,,,,,,,,,,,,
441951,Cluster:13,0.995058074,0.990693124,0.99495773,0.992950857,0.99957391,0.998361193,0.998901999,0.996722386,,,,,,,,,,,,
641638,Cluster:13,0.993251888,0.988510649,0.992800341,0.990617866,0.998738119,0.998033432,0.998246477,0.997509013,,,,,,,,,,,,
100188893,Cluster:13,0.989739859,0.981285904,0.992825427,0.986102401,0,0,0,0,,,,,,,,,,,,
100526737,Cluster:13,0.990492437,0.981662193,0.99385395,0.986453604,0.91502786,0.31265159,0.499524746,0.069174041,,,,,,,,,,,,
100526842,Cluster:13,0.991219928,0.98309209,0.994054637,0.988962196,0,0,0,0,,,,,,,,,,,,
100528064,Cluster:13,0.983518551,0.975390713,0.985901713,0.978877656,0,0,0,0,,,,,,,,,,,,
52,Cluster:81,0.992975943,0.983919926,0.995785566,0.990868725,0.999803343,0.999524746,0.999688627,0.999459194,,,,,,,,,,,,
71,Cluster:81,0.999498282,0.992198279,0.999774227,0.999046735,0.999950836,0.99991806,0.999934448,0.99991806,,,,,,,,,,,,
226,Cluster:81,0.997491408,0.989213055,0.998971477,0.996036425,0.99991806,0.999868895,0.999885284,0.999721403,,,,,,,,,,,,
292,Cluster:81,0.991370444,0.983794496,0.994430926,0.988962196,0.999934448,0.999819731,0.999868895,0.999770567,,,,,,,,,,,,
375,Cluster:81,0.995584878,0.985500339,0.997892783,0.993879036,0.999688627,0.999426418,0.99949197,0.999377253,,,,,,,,,,,,
387,Cluster:81,0.995183503,0.986077315,0.997616838,0.993427489,0.999836119,0.999754179,0.999786955,0.999754179,,,,,,,,,,,,
468,Cluster:81,0.991119585,0.98198831,0.994205153,0.987732985,0.999524746,0.999180597,0.999262537,0.999000328,,,,,,,,,,,,
506,Cluster:81,0.996412714,0.988610993,0.998519931,0.995158418,0.99991806,0.999852507,0.999852507,0.999852507,,,,,,,,,,,,
509,Cluster:81,0.99330206,0.983317864,0.996061511,0.99071821,0.999901672,0.999819731,0.999836119,0.999786955,,,,,,,,,,,,
517,Cluster:81,0.993101372,0.985098964,0.995986253,0.991596217,0.999819731,0.999705015,0.999754179,0.999705015,,,,,,,,,,,,
521,Cluster:81,0.991470787,0.983067004,0.992850513,0.989790031,0.998721731,0.997000983,0.99770567,0.99287119,,,,,,,,,,,,
539,Cluster:81,0.992047764,0.984597246,0.99495773,0.990467351,0.999705015,0.998852835,0.999410029,0.998508686,,,,,,,,,,,,
682,Cluster:81,0.994757043,0.985450167,0.996086597,0.991796904,0.99949197,0.999033104,0.99914782,0.998934775,,,,,,,,,,,,
689,Cluster:81,0.99249931,0.98512405,0.995609964,0.990843639,0.999967224,0.99991806,0.999934448,0.99991806,,,,,,,,,,,,
805,Cluster:81,0.997892783,0.988435391,0.998846048,0.996563229,0.999819731,0.999672239,0.999721403,0.999590298,,,,,,,,,,,,
811,Cluster:81,0.998018212,0.989213055,0.99889622,0.996036425,0.999393641,0.998180924,0.998770895,0.997427073,,,,,,,,,,,,
821,Cluster:81,0.994757043,0.985199308,0.997692095,0.992323709,0.999688627,0.999442806,0.99957391,0.999295313,,,,,,,,,,,,
967,Cluster:81,0.994355668,0.984948448,0.996613401,0.992198279,0.999360865,0.999082268,0.999196985,0.999000328,,,,,,,,,,,,
1072,Cluster:81,0.997466322,0.988335048,0.998921305,0.996086597,0.99991806,0.999885284,0.999885284,0.999868895,,,,,,,,,,,,
1173,Cluster:81,0.992825427,0.984271129,0.99563505,0.990467351,0.999754179,0.99957391,0.999705015,0.999557522,,,,,,,,,,,,
1327,Cluster:81,0.995609964,0.987055666,0.997842611,0.99385395,0.999934448,0.999868895,0.999901672,0.999868895,,,,,,,,,,,,
1337,Cluster:81,0.992950857,0.98512405,0.995233675,0.991295186,0.999885284,0.999524746,0.999705015,0.999082268,,,,,,,,,,,,
1340,Cluster:81,0.994180067,0.986303088,0.996212026,0.992298623,0.999885284,0.999737791,0.999770567,0.999639462,,,,,,,,,,,,
1350,Cluster:81,0.998143642,0.994731957,0.99809347,0.996914432,0.999950836,0.999885284,0.999934448,0.999786955,,,,,,,,,,,,
1351,Cluster:81,0.990743296,0.983543637,0.993126458,0.988209618,0.999705015,0.999049492,0.999377253,0.998328417,,,,,,,,,,,,
1603,Cluster:81,0.992047764,0.983242606,0.994731957,0.989614429,0.999786955,0.999606686,0.999672239,0.999459194,,,,,,,,,,,,
1622,Cluster:81,0.991219928,0.981612021,0.993251888,0.988711336,0.999803343,0.999639462,0.999754179,0.999557522,,,,,,,,,,,,
1655,Cluster:81,0.998319243,0.987055666,0.999548453,0.997064947,0.999885284,0.999770567,0.999803343,0.999754179,,,,,,,,,,,,
1915,Cluster:81,0.99741615,0.988084188,0.999121993,0.996362542,1,0.999967224,1,0.999901672,,,,,,,,,,,,
1933,Cluster:81,0.998168728,0.990216491,0.999046735,0.997039862,0.999950836,0.999836119,0.99991806,0.999803343,,,,,,,,,,,,
1937,Cluster:81,0.996011339,0.987256353,0.997968041,0.994230239,0.001261881,0,0,0,,,,,,,,,,,,
1938,Cluster:81,0.999272508,0.996713745,0.998921305,0.997892783,0.999868895,0.999786955,0.999836119,0.999786955,,,,,,,,,,,,
1973,Cluster:81,0.999698969,0.997767353,0.999598625,0.999096907,0.984742707,0.945542445,0.966273353,0.886692888,,,,,,,,,,,,
1974,Cluster:81,0.999749141,0.998670446,0.999598625,0.999046735,0.999754179,0.999426418,0.999459194,0.999344477,,,,,,,,,,,,
1982,Cluster:81,0.999673883,0.994606527,0.999824399,0.998745704,0.999868895,0.999786955,0.999819731,0.999754179,,,,,,,,,,,,
1984,Cluster:81,0.993151544,0.984948448,0.996061511,0.990893811,0.999885284,0.999705015,0.999786955,0.999639462,,,,,,,,,,,,
2023,Cluster:81,0.996513057,0.987607556,0.998570103,0.994681785,0.999934448,0.999754179,0.999819731,0.999737791,,,,,,,,,,,,
2197,Cluster:81,0.997391064,0.987557384,0.998444673,0.995910995,0.999934448,0.999901672,0.99991806,0.999836119,,,,,,,,,,,,
2495,Cluster:81,0.996663573,0.988309962,0.997491408,0.995133332,0.998607014,0.997214028,0.997722058,0.996525729,,,,,,,,,,,,
2547,Cluster:81,0.992574568,0.983945012,0.995685222,0.990091062,0.999836119,0.999688627,0.999721403,0.999639462,,,,,,,,,,,,
2597,Cluster:81,0.998143642,0.991094499,0.999423024,0.997340893,0.999950836,0.999934448,0.999950836,0.999901672,,,,,,,,,,,,
2665,Cluster:81,0.992725083,0.983418207,0.996036425,0.990341921,0.999803343,0.999606686,0.999639462,0.999590298,,,,,,,,,,,,
2778,Cluster:81,0.997917869,0.989062539,0.998745704,0.996337456,0.999934448,0.999721403,0.999786955,0.999590298,,,,,,,,,,,,
2879,Cluster:81,0.99330206,0.98198831,0.994907558,0.989187969,0.999590298,0.99898394,0.999180597,0.998836447,,,,,,,,,,,,
3015,Cluster:81,0.996111683,0.986077315,0.997692095,0.994054637,0.999885284,0.999721403,0.999770567,0.999639462,,,,,,,,,,,,
3021,Cluster:81,0.996663573,0.985776284,0.999297594,0.99508316,0.999950836,0.999868895,0.999901672,0.999852507,,,,,,,,,,,,
3094,Cluster:81,0.99330206,0.984521988,0.995609964,0.991520959,0.999868895,0.999737791,0.999770567,0.999705015,,,,,,,,,,,,
3181,Cluster:81,0.997365978,0.988008931,0.999197251,0.995735394,0.99991806,0.999868895,0.999885284,0.999852507,,,,,,,,,,,,
3183,Cluster:81,0.996036425,0.986654291,0.998871134,0.994706871,0.999885284,0.999803343,0.999836119,0.999803343,,,,,,,,,,,,
3187,Cluster:81,0.998946391,0.990266663,0.999749141,0.998545017,0.999901672,0.999836119,0.999868895,0.999819731,,,,,,,,,,,,
3190,Cluster:81,0.999799313,0.995936081,0.999598625,0.99889622,0.999885284,0.999770567,0.999803343,0.999721403,,,,,,,,,,,,
3312,Cluster:81,0.999799313,0.998043298,0.99987457,0.999698969,0.999950836,0.999901672,0.99991806,0.999868895,,,,,,,,,,,,
3320,Cluster:81,0.998043298,0.989012367,0.99944811,0.996513057,0.999983612,0.999934448,0.999950836,0.999934448,,,,,,,,,,,,
3326,Cluster:81,0.99754158,0.989338484,0.999423024,0.99631237,0.999934448,0.999901672,0.99991806,0.999885284,,,,,,,,,,,,
3921,Cluster:81,0.999172165,0.99550962,0.999247422,0.998545017,0.999950836,0.999819731,0.999934448,0.999786955,,,,,,,,,,,,
3939,Cluster:81,0.995484535,0.985500339,0.997867697,0.993026114,0.999885284,0.999639462,0.999737791,0.999639462,,,,,,,,,,,,
4637,Cluster:81,0.99944811,0.99207285,0.999698969,0.998971477,0.999934448,0.999868895,0.999901672,0.999868895,,,,,,,,,,,,
4666,Cluster:81,0.997516494,0.98758247,0.999121993,0.996462885,0.999934448,0.99991806,0.999934448,0.99991806,,,,,,,,,,,,
4673,Cluster:81,0.995484535,0.986252916,0.998494845,0.993527833,0.99991806,0.999819731,0.999852507,0.999803343,,,,,,,,,,,,
4691,Cluster:81,0.995308933,0.985776284,0.998269072,0.99330206,0.999868895,0.99957391,0.999705015,0.999360865,,,,,,,,,,,,
4694,Cluster:81,0.991069413,0.982289341,0.993251888,0.989187969,0.999508358,0.999410029,0.999459194,0.999328089,,,,,,,,,,,,
4708,Cluster:81,0.995334019,0.986052229,0.997090033,0.993427489,0.999770567,0.999557522,0.99957391,0.999360865,,,,,,,,,,,,
4715,Cluster:81,0.992649826,0.984622331,0.995133332,0.990843639,0.999901672,0.999786955,0.999819731,0.999754179,,,,,,,,,,,,
4725,Cluster:81,0.99194742,0.982615458,0.994305496,0.989965632,0.999934448,0.999819731,0.999852507,0.999803343,,,,,,,,,,,,
4736,Cluster:81,0.997692095,0.98868625,0.998720618,0.996663573,0.999967224,0.999852507,0.999885284,0.999803343,,,,,,,,,,,,
4738,Cluster:81,0.991044327,0.983694152,0.994054637,0.98881168,0.999786955,0.999229761,0.999459194,0.999098656,,,,,,,,,,,,
4831,Cluster:81,0.99428041,0.984521988,0.99618694,0.990316835,0.989183874,0.928826614,0.962766306,0.806079974,,,,,,,,,,,,
4841,Cluster:81,0.994104809,0.985324737,0.996613401,0.99194742,0.999606686,0.999328089,0.999442806,0.999229761,,,,,,,,,,,,
4869,Cluster:81,0.994907558,0.985450167,0.997917869,0.992298623,1,0.999721403,0.99991806,0.999508358,,,,,,,,,,,,
4946,Cluster:81,0.997491408,0.988059102,0.998871134,0.996212026,0.99991806,0.999770567,0.999836119,0.999705015,,,,,,,,,,,,
5037,Cluster:81,0.993101372,0.982715802,0.995359105,0.989012367,0.999278925,0.998934775,0.999016716,0.998885611,,,,,,,,,,,,
5052,Cluster:81,0.99618694,0.985048792,0.998018212,0.992599654,0.999688627,0.999164208,0.999311701,0.999000328,,,,,,,,,,,,
5094,Cluster:81,0.99550962,0.984898277,0.997767353,0.992599654,0.99957391,0.999344477,0.999459194,0.999246149,,,,,,,,,,,,
5204,Cluster:81,0.997265635,0.987256353,0.998143642,0.995910995,0.999901672,0.999868895,0.999868895,0.999868895,,,,,,,,,,,,
5216,Cluster:81,0.992775255,0.984120613,0.994907558,0.990291749,0.999934448,0.999819731,0.999901672,0.999786955,,,,,,,,,,,,
5315,Cluster:81,0.997441236,0.988886938,0.998795876,0.995258761,0.999508358,0.999180597,0.999295313,0.999115044,,,,,,,,,,,,
5478,Cluster:81,0.993076286,0.984747761,0.996763916,0.991069413,0.999983612,0.999934448,0.999967224,0.99991806,,,,,,,,,,,,
5479,Cluster:81,0.994757043,0.985876627,0.997039862,0.992649826,0.999524746,0.998918387,0.999295313,0.998590626,,,,,,,,,,,,
5660,Cluster:81,0.996086597,0.987431954,0.996613401,0.993101372,0.999541134,0.998885611,0.999131432,0.99863979,,,,,,,,,,,,
5682,Cluster:81,0.993352231,0.984145699,0.996387628,0.9912701,0.999426418,0.998230088,0.998787283,0.997410685,,,,,,,,,,,,
5688,Cluster:81,0.99372852,0.985274565,0.996437799,0.992123021,0.999934448,0.999819731,0.999868895,0.999803343,,,,,,,,,,,,
5689,Cluster:81,0.995032988,0.985600682,0.997591752,0.993377317,0.999852507,0.999754179,0.999786955,0.999672239,,,,,,,,,,,,
5692,Cluster:81,0.995032988,0.985324737,0.997315807,0.992900685,0.999836119,0.999655851,0.999737791,0.999541134,,,,,,,,,,,,
5695,Cluster:81,0.990918897,0.983368036,0.993653262,0.988786594,0.999721403,0.999508358,0.999590298,0.999410029,,,,,,,,,,,,
5757,Cluster:81,0.996663573,0.987858415,0.998695532,0.995384191,0.999983612,0.999967224,0.999967224,0.999967224,,,,,,,,,,,,
5936,Cluster:81,0.992850513,0.983543637,0.99576048,0.99059278,0.996230744,0.990544084,0.993002294,0.986463455,,,,,,,,,,,,
6122,Cluster:81,0.999824399,0.999423024,0.999799313,0.999598625,0.999934448,0.999901672,0.999934448,0.999885284,,,,,,,,,,,,
6124,Cluster:81,0.999698969,0.998519931,0.999673883,0.99944811,0.999934448,0.999885284,0.99991806,0.999885284,,,,,,,,,,,,
6125,Cluster:81,0.999724055,0.999197251,0.999774227,0.999623711,1,0.999967224,0.999967224,0.999967224,,,,,,,,,,,,
6128,Cluster:81,0.997942955,0.987783157,0.999021649,0.996513057,0.999967224,0.999885284,0.99991806,0.999852507,,,,,,,,,,,,
